text	name
"Hey, there — this is important, so please listen up: 

Big Oil & Gas corporations like ExxonMobil and Chevron have been using dangerous chemicals in their fracking operations, which are pumped into the ground and can break down into toxic substances known as PFAS.

𝐿𝑜𝑛𝑔-𝑡𝑒𝑟𝑚 𝑒𝑥𝑝𝑜𝑠𝑢𝑟𝑒 𝑡𝑜 𝑡ℎ𝑒𝑠𝑒 𝑃𝐹𝐴𝑆 — 𝑠𝑜𝑚𝑒𝑡𝑖𝑚𝑒𝑠 𝑐𝑎𝑙𝑙𝑒𝑑 “𝑓𝑜𝑟𝑒𝑣𝑒𝑟 𝑐ℎ𝑒𝑚𝑖𝑐𝑎𝑙𝑠” — ℎ𝑎𝑠 𝑏𝑒𝑒𝑛 𝑎𝑠𝑠𝑜𝑐𝑖𝑎𝑡𝑒𝑑 𝑤𝑖𝑡ℎ ℎ𝑒𝑎𝑙𝑡ℎ 𝑝𝑟𝑜𝑏𝑙𝑒𝑚𝑠 𝑖𝑛𝑐𝑙𝑢𝑑𝑖𝑛𝑔 𝑡ℎ𝑦𝑟𝑜𝑖𝑑 𝑑𝑖𝑠𝑒𝑎𝑠𝑒, 𝑤𝑒𝑎𝑘𝑒𝑛𝑒𝑑 𝑖𝑚𝑚𝑢𝑛𝑖𝑡𝑦 𝑎𝑛𝑑 𝑐𝑎𝑛𝑐𝑒𝑟.

The EPA has long promised to set safety standards and address the widespread water contamination caused by PFAS chemicals. But in reality, it consistently fails to regulate these dangerous chemicals. Even worse, 𝐭𝐡𝐞 𝐄𝐏𝐀 𝐡𝐚𝐬 𝐛𝐞𝐞𝐧 𝐚𝐥𝐥𝐨𝐰𝐢𝐧𝐠 𝐁𝐢𝐠 𝐎𝐢𝐥 & 𝐆𝐚𝐬 𝐭𝐨 𝐝𝐞𝐥𝐢𝐛𝐞𝐫𝐚𝐭𝐞𝐥𝐲 𝐞𝐧𝐝𝐚𝐧𝐠𝐞𝐫 𝐦𝐢𝐥𝐥𝐢𝐨𝐧𝐬 𝐨𝐟 𝐀𝐦𝐞𝐫𝐢𝐜𝐚𝐧𝐬 𝐛𝐲 𝐮𝐬𝐢𝐧𝐠 𝐏𝐅𝐀𝐒 𝐜𝐡𝐞𝐦𝐢𝐜𝐚𝐥𝐬 𝐟𝐨𝐫 𝐟𝐫𝐚𝐜𝐤𝐢𝐧𝐠. 𝐓𝐡𝐢𝐬 𝐜𝐚𝐧’𝐭 𝐜𝐨𝐧𝐭𝐢𝐧𝐮𝐞.

𝑾𝒆 𝒎𝒖𝒔𝒕 𝒕𝒂𝒌𝒆 𝒊𝒎𝒎𝒆𝒅𝒊𝒂𝒕𝒆 𝒂𝒄𝒕𝒊𝒐𝒏 𝒕𝒐 𝒑𝒖𝒔𝒉 𝒕𝒉𝒆 𝑬𝑷𝑨 𝒕𝒐 𝒅𝒐 𝒊𝒕𝒔 𝒋𝒐𝒃 𝒂𝒏𝒅 𝒔𝒕𝒐𝒑 𝒕𝒉𝒆 𝒖𝒔𝒆 𝒐𝒇 𝑷𝑭𝑨𝑺 𝒄𝒉𝒆𝒎𝒊𝒄𝒂𝒍𝒔, 𝒃𝒖𝒕 𝒘𝒆 𝒔𝒕𝒊𝒍𝒍 𝒏𝒆𝒆𝒅 29 𝒎𝒐𝒓𝒆 𝒔𝒊𝒈𝒏𝒂𝒕𝒖𝒓𝒆𝒔 𝒇𝒓𝒐𝒎 𝒚𝒐𝒖𝒓 𝒂𝒓𝒆𝒂 𝒐𝒏 𝒐𝒖𝒓 𝒑𝒆𝒕𝒊𝒕𝒊𝒐𝒏 𝒃𝒆𝒇𝒐𝒓𝒆 𝒐𝒖𝒓 𝒎𝒊𝒅𝒏𝒊𝒈𝒉𝒕 𝒅𝒆𝒂𝒅𝒍𝒊𝒏𝒆. 𝑾𝒊𝒍𝒍 𝒚𝒐𝒖 𝒔𝒊𝒈𝒏 𝒕𝒉𝒆 𝒑𝒆𝒕𝒊𝒕𝒊𝒐𝒏 𝒓𝒊𝒈𝒉𝒕 𝒏𝒐𝒘?"	ProtectEnvironment
"⚠️2X MATCH ALERT⚠️

The challenges we face right now are unprecedented: 
🏭Health impacts from pollution 
🌊 Climate change heading toward the point of no return 
🌎The planet we call home in crisis
🐘One million species facing extinction

We need 2021 to be the year of bold climate action. Your monthly donation will help us continue to fight for our planet all year long."	donations for climate change
As a drought exacerbated by climate change continues to inhale rivers, lakes and groundwater aquifers here in the West, the issue of environmental contamination will become ever more conspicuous.	ProtectEnvironment
"When Dominion contaminated water with lead and arsenic—putting kids’ health at risk—Jennifer Carroll Foy had to stop it. She passed a bill to make Dominion clean up its toxic coal ash—without passing all of the costs to Virginians. To safeguard our families’ health, the status quo won’t cut it. Jennifer Carroll Foy isn’t like other politicians; she’s not afraid to take on corporate polluters.

As our next Governor, Jennifer Carroll Foy will do whatever it takes to protect our air and water from toxic polluters. Learn more about Jennifer Carroll Foy here → vote.cleanvirginia.org/jcf. "	ProtectEnvironment
"Greta Thornenburgberry is at it AGAIN! This time, speaking literal nonsense to a room full of climate activists and covering herself in oil for a photo-op!

Plus Peppermint Patty Raggity-Ann Psaki telling us a $3.5T spending bill is costles?!?! Can the world get any crazier?! Graham Allen. "	SaveEnvironment
"𝐀𝐂𝐓𝐈𝐎𝐍 𝐑𝐄𝐐𝐔𝐄𝐒𝐓𝐄𝐃: 𝐖𝐢𝐥𝐥 𝐲𝐨𝐮 𝐬𝐢𝐠𝐧 𝐨𝐮𝐫 𝐩𝐞𝐭𝐢𝐭𝐢𝐨𝐧 𝐭𝐨 𝐩𝐫𝐨𝐭𝐞𝐜𝐭 𝐰𝐡𝐚𝐥𝐞𝐬?
 
Plastic debris kills more than 100,000 marine mammals like whales each year — and 99% of plastic production is powered by the fossil fuel industry. We’re calling for immediate action to demand the plastic and fossil fuel industries stop putting profits before the health of our oceans and the wildlife and communities that rely on them, but we still need 2,160 more people to sign our petition before midnight. Please add your name >>. "	ProtectEnvironment
4 tips for having a productive discussion on climate change this Holiday season. As online climate misinformation continues to spread, facts alone may not be enough. 	CleanEnergyWorks
ENERGY ACTION ALERT: A ban on natural gas could limit consumer choice and potentially increase energy costs across the state.	criticism of liberal tax policy
"Now that the 2021 Primary is over, it is on to victory in the November election.

From the office of Lt Governor to over a dozen candidates for the House of Delegates, we have many champions of the right to keep and bear arms on the ballot.

Will you help us fight to defeat the gun grabbers?

And we are not talking about beating one bad politician with another, just because of the letter they place after their name, but rather those who have pledged to-

*Repeal Red Flag Gun Confiscation and legalize private gun sales
*Pass Constitutional Carry
*End the Governor's Shutdown and forced vaccination powers
*And so much more

For over a year we have been training activists, fighting to stop anti-gun legislation at both the State and local level, recruited candidates and worked the polls to get them on the ballot.

But now the true test comes.

You see, the difference between victory and defeat in many races is just a few hundred votes, literally less than 100 in two races, so now is the time to dig in and fight. In fact, in 2019, less than 9,500 votes statewide tilted the power in the House of Delegates to the gun grabbers!

This means literally less than 1% of the residents of Virginia gave power to the anti-gun nuts.  And now it is time to take it back!

And we do not mean giving power to establishment politicians, who will slowly and surely compromise away your right to keep and bear arms, but rather lovers of liberty who will fight anyone of any party who attempts to gut the 2nd Amendment.

During the primary season we sent out over 35,000 pieces of direct mail, 50,000 phone calls and texts and well over 150,000 emails, all to mobilize true conservatives to show up at the polls.  But in November we need to do so much more.

Thanks to all of our donors, we now have many true conservatives on the ballot.  In fact if you click here, you will be able to see the results of our 2021 Restore Virginia Now Candidate Survey.

https://virginiaconservatives.net/2021-rvn-candidate-survey

  And we ask very hard questions on that survey. 

 Why?  

Because it is not enough for a politician to claim to support the 2nd Amendment,  even Hillary Clinton said she did!  But rather we want politicians and candidates on record on specific legislation like the repeal of Red Flag Gun Confiscation, Constitutional Carry and legalizing private gun sales. 

 So take a look and see who has pledged to take the fight to the far left radicals!

 And again, we will never, ever support the lesser of two evils, but rather only true champions.  Because we would never, ever use our donor's dollars to support squishy candidates who would some day violate the principles  we all hold dear.

In war, planning is useless, but plans are indispensable.  So will you help us now plan and prepare to fight to elect true conservatives?

If so, click here to donate $500, $250, $50 or whatever you can afford to help arm our volunteers for the final fight

https://donorbox.org/restore-virginia-now

As anti-gun zealots are putting the 2nd Amendment square in their sights, we need your help. 

Because of our donors, we stopped the Northam Gun Ban...we stopped the homemade gun ban and we helped many true fighters past the Primary....and now we take the war to the socialists at the ballot box.

Only 9,422 votes flipped control of Virginia to the anti-gun radicals.  Can we count on you to help us take those seats back?

It is time to take back OUR VIRGINIA.

 
In Liberty,

S. Chris Anders
Director
Virginia Constitutional Conservatives. "	pro-2A
"Gov. Gretchen Whitmer declared in a September 2020 executive order that Michigan must be CO2-neutral by 2050. In an Earth Day press conference this year, she expanded on that by committing to make all state-owned buildings run on 100% renewable energy by 2025.

This likely pleased groups like Environment America, which demands that Michigan move to 100% renewable energy. It is part of an organization called The Public Interest Network, which takes what it calls “a strategic approach to social change.”

To become carbon dioxide neutral and use 100% renewable energy — but no nuclear power — Michigan would need to rely on intermittent solar and wind power.

Supplying 100% of Michigan’s power grid with renewable energy would change the landscape of the Great Lakes State, according to Jason Hayes of the Mackinac Center for Public Policy. Replacing fossil fuels and nuclear energy with wind turbines would require enough turbines to cover the equivalent of the entire Thumb area of the state, or roughly 3,470 square miles. That would engulf almost all of Huron, Tuscola and Sanilac counties.

Using solar panels to achieve the same result would require covering an area equal to size of Detroit and most of its suburbs, or about 920 square miles.

Energy from the wind and solar facilities envisioned above would be intermittent, however, and only provide sufficient power if all their collectors were producing at full capacity."	topic 15
Will ExxonMobil shareholders rise to the occasion next week to create long-term value and address climate risk?	ProtectEnvironment
"CALL Josh Harder: (209) 579-5458 and tell them to oppose Pelosi’s socialist spending spree.

❌ Largest tax increase in more than 50 years

❌ Higher taxes on millions of small businesses

❌ Decreased wages and household income

❌ Rising costs for household goods like gas & groceries. "	ActionAgainstDemSpending
A new USGS study confirms that activists used false claims to mislead local officials who implemented policies that would shut down the local oil & gas industry and cost CA thousands of local jobs.	ActionAgainstDemSpending
It's the power source providing clean energy jobs to Maryland while supporting local communities with millions in tax revenue. Join us to support nuclear energy.	CleanEnergyWorks
Dear Mr. President, keep your promise on carbon reduction and support clean, low carbon biofuels.	kudos for confronting ONG emissions
Advanced nuclear reactors will provide reliable power for Wyoming and create new clean energy jobs. Show your support by liking our page today.	topic 15
"Climate change has reached a crisis point, and Congresswoman Rice has a chance right now to pass a plan that takes it on. This is our moment.

Text HISTORY to 434-266-8464 and ask they pass the Build Back Better Act."	PassBidenAct
"“We believe that energy system resilience will be achieved through collaboration—a diverse set of integrated assets working together—rather than reliance on one source.” 

Read more from AGA President and CEO Karen Harbert and AGA Chair David Anderson via POWER magazine: www.powermag.com/blog/how-natural-gas-utilities-play-a-role-in-the-future-of-our-energy-system/. "	kudos for confronting ONG emissions
"Winter is coming... is the Texas grid ready? Or will se see more blackouts?

State officials are working on a plan to reform the electric grid. Here's our midterm report card on their progress: https://lifepowered.org/will-texas-fix-its-grid-here-is-the-midterm-report-card/. "	CleanEnergyWorks
